character_name,create_date,cube_type,miracle_time_flag,item_equip_part,item_level,target_item,potential_option_grade,additional_potential_option_grade,before_potential_options,before_additional_potential_options,after_potential_options,after_additional_potential_options
원기의공백,2022-12-23T14:31:05+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': '올스탯 : +5', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': 'DEX : +6', 'grade': '노멀'}]",[],"[{'value': '최대 MP : +120', 'grade': '레어'}, {'value': 'LUK : +6', 'grade': '노멀'}, {'value': 'LUK : +6', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:31:03+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': 'LUK : +12', 'grade': '레어'}, {'value': '방어력 : +60', 'grade': '노멀'}, {'value': '방어력 : +60', 'grade': '노멀'}]",[],"[{'value': '올스탯 : +5', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': 'DEX : +6', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:31:02+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': 'STR : +12', 'grade': '레어'}, {'value': 'LUK : +6', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[],"[{'value': 'LUK : +12', 'grade': '레어'}, {'value': '방어력 : +60', 'grade': '노멀'}, {'value': '방어력 : +60', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:31:00+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': 'STR : +3%', 'grade': '레어'}, {'value': 'LUK : +6', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[],"[{'value': 'STR : +12', 'grade': '레어'}, {'value': 'LUK : +6', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:58+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': 'LUK : +12', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': '방어력 : +60', 'grade': '노멀'}]",[],"[{'value': 'STR : +3%', 'grade': '레어'}, {'value': 'LUK : +6', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:56+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': '최대 MP : +120', 'grade': '레어'}, {'value': 'LUK : +6', 'grade': '노멀'}, {'value': '최대 MP : +60', 'grade': '노멀'}]",[],"[{'value': 'LUK : +12', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': '방어력 : +60', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:54+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': '최대 HP : +120', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': '방어력 : +60', 'grade': '노멀'}]",[],"[{'value': '최대 MP : +120', 'grade': '레어'}, {'value': 'LUK : +6', 'grade': '노멀'}, {'value': '최대 MP : +60', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:53+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': '최대 MP : +3%', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[],"[{'value': '최대 HP : +120', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': '방어력 : +60', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:50+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': 'DEX : +3%', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': 'STR : +6', 'grade': '노멀'}]",[],"[{'value': '최대 MP : +3%', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:49+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': '최대 MP : +3%', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[],"[{'value': 'DEX : +3%', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': 'STR : +6', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:47+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': '최대 HP : +120', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[],"[{'value': '최대 MP : +3%', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:45+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': '최대 HP : +120', 'grade': '레어'}, {'value': 'DEX : +6', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[],"[{'value': '최대 HP : +120', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:43+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': '방어력 : +120', 'grade': '레어'}, {'value': 'LUK : +6', 'grade': '노멀'}, {'value': '방어력 : +60', 'grade': '노멀'}]",[],"[{'value': '최대 HP : +120', 'grade': '레어'}, {'value': 'DEX : +6', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:42+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': '최대 HP : +3%', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[],"[{'value': '방어력 : +120', 'grade': '레어'}, {'value': 'LUK : +6', 'grade': '노멀'}, {'value': '방어력 : +60', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:40+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': '올스탯 : +5', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': 'LUK : +6', 'grade': '노멀'}]",[],"[{'value': '최대 HP : +3%', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:38+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': 'STR : +3%', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[],"[{'value': '올스탯 : +5', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': 'LUK : +6', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:37+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': '방어력 : +3%', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': 'LUK : +6', 'grade': '노멀'}]",[],"[{'value': 'STR : +3%', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:35+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': '최대 MP : +3%', 'grade': '레어'}, {'value': 'LUK : +6', 'grade': '노멀'}, {'value': '최대 MP : +60', 'grade': '노멀'}]",[],"[{'value': '방어력 : +3%', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': 'LUK : +6', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:33+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': 'DEX : +12', 'grade': '레어'}, {'value': 'LUK : +6', 'grade': '노멀'}, {'value': 'STR : +6', 'grade': '노멀'}]",[],"[{'value': '최대 MP : +3%', 'grade': '레어'}, {'value': 'LUK : +6', 'grade': '노멀'}, {'value': '최대 MP : +60', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:31+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': '방어력 : +120', 'grade': '레어'}, {'value': '방어력 : +60', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[],"[{'value': 'DEX : +12', 'grade': '레어'}, {'value': 'LUK : +6', 'grade': '노멀'}, {'value': 'STR : +6', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:30+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': '방어력 : +120', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': 'STR : +6', 'grade': '노멀'}]",[],"[{'value': '방어력 : +120', 'grade': '레어'}, {'value': '방어력 : +60', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:28+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': 'LUK : +12', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[],"[{'value': '방어력 : +120', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': 'STR : +6', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:26+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': '방어력 : +120', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': 'STR : +6', 'grade': '노멀'}]",[],"[{'value': 'LUK : +12', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:25+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': '방어력 : +120', 'grade': '레어'}, {'value': 'LUK : +6', 'grade': '노멀'}, {'value': 'STR : +6', 'grade': '노멀'}]",[],"[{'value': '방어력 : +120', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': 'STR : +6', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:23+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': '방어력 : +120', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[],"[{'value': '방어력 : +120', 'grade': '레어'}, {'value': 'LUK : +6', 'grade': '노멀'}, {'value': 'STR : +6', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:21+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': 'LUK : +12', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': 'STR : +6', 'grade': '노멀'}]",[],"[{'value': '방어력 : +120', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:19+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': 'DEX : +12', 'grade': '레어'}, {'value': 'LUK : +6', 'grade': '노멀'}, {'value': 'STR : +6', 'grade': '노멀'}]",[],"[{'value': 'LUK : +12', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': 'STR : +6', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:18+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': '최대 HP : +3%', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[],"[{'value': 'DEX : +12', 'grade': '레어'}, {'value': 'LUK : +6', 'grade': '노멀'}, {'value': 'STR : +6', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:16+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': '방어력 : +3%', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': 'LUK : +6', 'grade': '노멀'}]",[],"[{'value': '최대 HP : +3%', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:14+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': '방어력 : +3%', 'grade': '레어'}, {'value': '방어력 : +60', 'grade': '노멀'}, {'value': '최대 MP : +60', 'grade': '노멀'}]",[],"[{'value': '방어력 : +3%', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': 'LUK : +6', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:12+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': '방어력 : +3%', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': '최대 MP : +60', 'grade': '노멀'}]",[],"[{'value': '방어력 : +3%', 'grade': '레어'}, {'value': '방어력 : +60', 'grade': '노멀'}, {'value': '최대 MP : +60', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:11+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': '방어력 : +120', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': '최대 MP : +60', 'grade': '노멀'}]",[],"[{'value': '방어력 : +3%', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': '최대 MP : +60', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:09+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': 'STR : +12', 'grade': '레어'}, {'value': 'DEX : +6', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[],"[{'value': '방어력 : +120', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': '최대 MP : +60', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:07+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': '방어력 : +120', 'grade': '레어'}, {'value': '방어력 : +60', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[],"[{'value': 'STR : +12', 'grade': '레어'}, {'value': 'DEX : +6', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:06+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': '최대 HP : +3%', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': '최대 MP : +60', 'grade': '노멀'}]",[],"[{'value': '방어력 : +120', 'grade': '레어'}, {'value': '방어력 : +60', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:04+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': '최대 HP : +120', 'grade': '레어'}, {'value': 'LUK : +6', 'grade': '노멀'}, {'value': 'STR : +6', 'grade': '노멀'}]",[],"[{'value': '최대 HP : +3%', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': '최대 MP : +60', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:02+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': '방어력 : +3%', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': '방어력 : +60', 'grade': '노멀'}]",[],"[{'value': '최대 HP : +120', 'grade': '레어'}, {'value': 'LUK : +6', 'grade': '노멀'}, {'value': 'STR : +6', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:30:00+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': 'STR : +12', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': '방어력 : +60', 'grade': '노멀'}]",[],"[{'value': '방어력 : +3%', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': '방어력 : +60', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:29:58+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': '최대 HP : +3%', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': '방어력 : +60', 'grade': '노멀'}]",[],"[{'value': 'STR : +12', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': '방어력 : +60', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:29:57+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': '최대 MP : +3%', 'grade': '레어'}, {'value': 'LUK : +6', 'grade': '노멀'}, {'value': '최대 MP : +60', 'grade': '노멀'}]",[],"[{'value': '최대 HP : +3%', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': '방어력 : +60', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:29:55+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': 'LUK : +12', 'grade': '레어'}, {'value': 'DEX : +6', 'grade': '노멀'}, {'value': '최대 MP : +60', 'grade': '노멀'}]",[],"[{'value': '최대 MP : +3%', 'grade': '레어'}, {'value': 'LUK : +6', 'grade': '노멀'}, {'value': '최대 MP : +60', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:29:53+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': '최대 HP : +3%', 'grade': '레어'}, {'value': '방어력 : +60', 'grade': '노멀'}, {'value': '최대 MP : +60', 'grade': '노멀'}]",[],"[{'value': 'LUK : +12', 'grade': '레어'}, {'value': 'DEX : +6', 'grade': '노멀'}, {'value': '최대 MP : +60', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:29:52+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': 'STR : +3%', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[],"[{'value': '최대 HP : +3%', 'grade': '레어'}, {'value': '방어력 : +60', 'grade': '노멀'}, {'value': '최대 MP : +60', 'grade': '노멀'}]",[]
원기의공백,2022-12-23T14:29:50+09:00,수상한 큐브,이벤트 적용되지 않음,망토,140,펜살리르 스키퍼케이프,레어,노멀,"[{'value': 'DEX : +12', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': '최대 MP : +60', 'grade': '노멀'}]",[],"[{'value': 'STR : +3%', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[]
